recipe_id	difficulty	date_x	has_picture	num_reviews	avg_rating	stars	prep_time	printed_total	printed_last_month	saved_total	saved_last_month	author_registered	author_posts	days_exists	author_reg	printed_per_day	saved_per_day	posts_per_day	Backpulver_ing	Butter_ing	Ei_ing	Gemüsebrühe_ing	Kartoffel_ing	Knoblauchzehe_ing	Mehl_ing	Milch_ing	Olivenöl_ing	Paprikapulver_ing	Pfeffer_ing	Sahne_ing	Salz_ing	Salz und Pfeffer_ing	Tomate_ing	Wasser_ing	Zucker_ing	Zwiebel_ing	Öl_ing	Afrika_tag	Asien_tag	Auflauf_tag	Aufstrich_tag	Babynahrung_tag	Backen_tag	Basisrezepte_tag	Beilage_tag	Braten_tag	Brot oder Brötchen_tag	Brotspeise_tag	Camping_tag	China_tag	Creme_tag	Dessert_tag	Deutschland_tag	Dips_tag	Dünsten_tag	Ei_tag	Eier_tag	Eier oder Käse_tag	Einlagen_tag	Eintopf_tag	Eis_tag	Ernährungskonzepte_tag	Europa_tag	Festlich_tag	Fingerfood_tag	Fisch_tag	Fleisch_tag	Frankreich_tag	Frittieren_tag	Frucht_tag	Früchte_tag	Frühling_tag	Frühstück_tag	Geflügel_tag	Gemüse_tag	Getreide_tag	Getränk_tag	Gewürze Öl Essig Pasten_tag	Grillen_tag	Großbritannien_tag	Grundrezepte_tag	Halloween_tag	Haltbarmachen_tag	Hauptspeise_tag	Herbst_tag	Hülsenfrüchte_tag	Italien_tag	Kartoffel_tag	Kartoffeln_tag	Kekse_tag	Kinder_tag	Konfiserie_tag	Krustentier oder Fisch_tag	Krustentier oder Muscheln_tag	Kuchen_tag	Käse_tag	Lamm oder Ziege_tag	Likör_tag	Meeresfrüchte_tag	Mehlspeisen_tag	Mikrowelle_tag	Mittlerer- und Naher Osten_tag	Nudeln_tag	Osteuropa_tag	Party_tag	Pasta_tag	Pilze_tag	Pizza_tag	Reis_tag	Resteverwertung_tag	Rind_tag	Salat_tag	Saucen_tag	Schmoren_tag	Schnell_tag	Schwein_tag	Shake_tag	Silvester_tag	Snack_tag	Sommer_tag	Spanien_tag	Studentenküche_tag	Suppe_tag	Süßspeise_tag	Tarte_tag	Thailand_tag	Torte_tag	Trennkost_tag	Türkei_tag	Ungarn_tag	Vegan_tag	Vegetarisch_tag	Vollwert_tag	Vorspeise_tag	Weihnachten_tag	Wild_tag	Winter_tag	Wok_tag	Wursten_tag	einfach_tag	fettarm_tag	gebunden_tag	gekocht_tag	kalorienarm_tag	kalt_tag	klar_tag	marinieren_tag	raffiniert oder preiswert_tag	warm_tag	Ägypten_tag	Überbacken_tag
recipe-3399891506272677	simpel	2017-09-28	yes	0.0	2.5	unb	10.0	4.0	2.0	2.0	0.0	2013-08-11	122.0	5	1514	-0.2231435513142097	-0.916290731874155	-2.5184893892641376	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
recipe-3399871506270588	normal	2017-09-28	no	0.0	2.5	unb	25.0	5.0	3.0	0.0	0.0	2008-12-11	330.0	5	3218	0.0	-inf	-2.277422673091803	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
recipe-3399161506149379	simpel	2017-09-27	yes	0.0	2.5	unb	10.0	6.0	0.0	0.0	0.0	2017-08-19	0.0	6	45	0.0	-inf	-inf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
recipe-3399151506144938	normal	2017-09-27	no	0.0	2.5	unb	15.0	3.0	1.0	0.0	0.0	2016-03-26	0.0	6	556	-0.6931471805599453	-inf	-inf	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
recipe-3397171505825774	simpel	2017-09-26	yes	0.0	2.5	unb	15.0	9.0	0.0	2.0	0.0	2010-03-11	0.0	7	2763	0.25131442828090617	-1.252762968495368	-inf	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
recipe-3397161505825690	normal	2017-09-26	no	0.0	2.5	unb	30.0	4.0	0.0	0.0	0.0	2015-09-18	2.0	7	746	-0.5596157879354228	-inf	-5.921578419643816	0	0	0	1	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
recipe-3402421506782025	simpel	2017-09-30	yes	0.0	2.5	unb	5.0	4.0	4.0	4.0	4.0	2016-05-25	15.0	3	496	0.28768207245178085	0.28768207245178085	-3.4985257256227174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
recipe-3402331506779580	normal	2017-09-30	no	0.0	2.5	unb	10.0	4.0	4.0	3.0	3.0	2014-03-29	5.0	3	1284	0.28768207245178085	0.0	-5.548297571815806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
recipe-3402211506770974	normal	2017-09-30	no	0.0	2.5	unb	30.0	2.0	2.0	1.0	0.0	2014-04-20	42.0	3	1262	-0.40546510810816444	-1.0986122886681098	-3.40278342481779	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
recipe-3402141506761077	normal	2017-09-30	no	0.0	2.5	unb	10.0	6.0	6.0	1.0	1.0	2008-07-29	34.0	3	3353	0.6931471805599453	-1.0986122886681098	-4.591250221850067	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0
recipe-3402131506758865	normal	2017-09-30	no	0.0	2.5	unb	20.0	3.0	3.0	1.0	1.0	2008-07-29	34.0	3	3353	0.0	-1.0986122886681098	-4.591250221850067	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
recipe-3400311506356607	simpel	2017-09-29	yes	0.0	2.5	unb	20.0	10.0	3.0	4.0	0.0	2017-03-11	0.0	4	206	0.9162907318741551	0.0	-inf	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
recipe-3398291506000994	normal	2017-09-26	yes	3.0	3.8	4	60.0	53.0	9.0	2.0	0.0	2014-08-27	0.0	7	1133	2.0243817644968085	-1.252762968495368	-inf	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
recipe-3396741505746665	normal	2017-09-25	yes	0.0	2.5	unb	15.0	22.0	1.0	1.0	0.0	2016-01-27	517.0	8	615	1.0116009116784799	-2.0794415416798357	-0.1735793932980887	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1
recipe-3399121506116483	simpel	2017-09-27	yes	0.0	2.5	unb	15.0	18.0	4.0	7.0	1.0	2017-07-29	0.0	6	66	1.0986122886681098	0.15415067982725836	-inf	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
recipe-3399761506256315	simpel	2017-09-28	yes	1.0	3.33	3_5	5.0	2.0	1.0	2.0	0.0	2014-02-22	4.0	5	1319	-0.916290731874155	-0.916290731874155	-5.798334791597424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
recipe-3400721506451551	simpel	2017-09-27	yes	0.0	2.5	unb	25.0	19.0	7.0	11.0	1.0	2016-04-25	0.0	6	526	1.1526795099383853	0.6061358035703155	-inf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
recipe-3398281506000415	simpel	2017-09-27	yes	0.0	2.5	unb	15.0	7.0	1.0	1.0	0.0	2017-09-11	0.0	6	22	0.15415067982725836	-1.791759469228055	-inf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
recipe-3398191505993800	normal	2017-09-27	no	0.0	2.5	unb	20.0	7.0	3.0	2.0	0.0	2013-02-02	0.0	6	1704	0.15415067982725836	-1.0986122886681098	-inf	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
recipe-3397831505928510	normal	2017-09-27	no	0.0	2.5	unb	20.0	5.0	0.0	1.0	0.0	2013-12-25	0.0	6	1378	-0.1823215567939546	-1.791759469228055	-inf	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
recipe-3401961506706652	simpel	2017-09-30	yes	0.0	2.5	unb	10.0	0.0	0.0	1.0	1.0	2011-03-13	9050.0	3	2396	-inf	-1.0986122886681098	1.3289640774586318	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
recipe-3397151505824341	simpel	2017-09-26	yes	2.0	3.75	4	20.0	14.0	1.0	0.0	0.0	2013-05-31	0.0	7	1586	0.6931471805599453	-inf	-inf	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
recipe-3400261506352305	simpel	2017-09-29	yes	1.0	3.0	3	20.0	9.0	5.0	0.0	0.0	2008-09-11	2.0	4	3309	0.8109302162163288	-inf	-7.4112541273616666	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
recipe-3398221505996535	simpel	2017-09-26	yes	0.0	2.5	unb	60.0	15.0	1.0	4.0	4.0	2016-08-12	0.0	7	417	0.7621400520468967	-0.5596157879354228	-inf	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
recipe-3398211505995497	normal	2017-09-26	no	0.0	2.5	unb	20.0	7.0	0.0	2.0	0.0	2015-06-07	0.0	7	849	0.0	-1.252762968495368	-inf	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
recipe-3396721505744047	simpel	2017-09-25	yes	0.0	2.5	unb	30.0	9.0	4.0	4.0	1.0	2008-09-16	19.0	8	3304	0.11778303565638346	-0.6931471805599453	-5.158450155474428	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
recipe-3401051506523419	simpel	2017-09-27	yes	0.0	2.5	unb	15.0	11.0	3.0	1.0	0.0	2014-03-29	5.0	6	1284	0.6061358035703155	-1.791759469228055	-5.548297571815806	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
recipe-3399041506112272	normal	2017-09-27	no	0.0	2.5	unb	15.0	11.0	0.0	1.0	0.0	2015-08-13	0.0	6	782	0.6061358035703155	-1.791759469228055	-inf	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
recipe-3400921506505599	simpel	2017-09-27	yes	2.0	3.5	3_5	30.0	9.0	1.0	14.0	3.0	2009-04-11	3673.0	6	3097	0.4054651081081644	0.8472978603872037	0.17057486584646445	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
recipe-3399751506255833	simpel	2017-09-28	yes	1.0	3.33	3_5	20.0	14.0	6.0	9.0	8.0	2017-09-07	0.0	5	26	1.0296194171811581	0.5877866649021191	-inf	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
recipe-3401951506706389	normal	2017-09-30	yes	0.0	2.5	unb	10.0	2.0	2.0	0.0	0.0	2011-03-13	9058.0	3	2396	-0.40546510810816444	-inf	1.3298476648808193	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
recipe-3397931505935996	normal	2017-09-27	yes	0.0	2.5	unb	20.0	8.0	2.0	9.0	2.0	2016-04-12	0.0	6	539	0.28768207245178085	0.4054651081081644	-inf	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
recipe-3397091505821197	simpel	2017-09-26	yes	0.0	2.5	unb	20.0	16.0	3.0	5.0	0.0	2012-09-17	0.0	7	1842	0.8266785731844679	-0.3364722366212129	-inf	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
recipe-3400291506354833	normal	2017-09-29	yes	0.0	2.5	unb	30.0	2.0	1.0	2.0	0.0	2017-06-29	0.0	4	96	-0.6931471805599453	-0.6931471805599453	-inf	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
recipe-3396691505741845	simpel	2017-09-25	yes	0.0	2.5	unb	5.0	22.0	2.0	1.0	0.0	2004-02-27	1.0	8	4967	1.0116009116784799	-2.0794415416798357	-8.51057131510735	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
